photo_id	image	entity	hard	photo_url	taxon	source_split	selection_group	target_label	needs_bbox_markup
624349334	https://inaturalist-open-data.s3.amazonaws.com/photos/624349334/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624349334/original.jpg	beetle	train	negative	negative	False
620893015	https://inaturalist-open-data.s3.amazonaws.com/photos/620893015/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620893015/original.jpg	butterfly	train	positive	butterfly	True
542907109	https://inaturalist-open-data.s3.amazonaws.com/photos/542907109/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/542907109/original.jpg	shrub	train	negative	negative	False
546044629	https://inaturalist-open-data.s3.amazonaws.com/photos/546044629/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/546044629/original.jpg	shrub	train	negative	negative	False
624906331	https://inaturalist-open-data.s3.amazonaws.com/photos/624906331/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624906331/original.jpg	flower	train	negative	negative	False
623338641	https://inaturalist-open-data.s3.amazonaws.com/photos/623338641/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623338641/original.jpg	butterfly	train	positive	butterfly	True
624908585	https://inaturalist-open-data.s3.amazonaws.com/photos/624908585/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624908585/original.jpg	flower	train	negative	negative	False
624306641	https://inaturalist-open-data.s3.amazonaws.com/photos/624306641/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624306641/original.jpg	butterfly	train	positive	butterfly	True
624632080	https://inaturalist-open-data.s3.amazonaws.com/photos/624632080/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624632080/original.jpg	beetle	train	negative	negative	False
624546232	https://inaturalist-open-data.s3.amazonaws.com/photos/624546232/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624546232/original.jpg	butterfly	train	positive	butterfly	True
528725321	https://inaturalist-open-data.s3.amazonaws.com/photos/528725321/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/528725321/original.jpg	shrub	train	negative	negative	False
623459856	https://inaturalist-open-data.s3.amazonaws.com/photos/623459856/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623459856/original.jpg	butterfly	train	positive	butterfly	True
564839018	https://inaturalist-open-data.s3.amazonaws.com/photos/564839018/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/564839018/original.jpg	shrub	train	negative	negative	False
621977543	https://inaturalist-open-data.s3.amazonaws.com/photos/621977543/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621977543/original.jpg	butterfly	train	positive	butterfly	True
622131891	https://inaturalist-open-data.s3.amazonaws.com/photos/622131891/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622131891/original.jpg	butterfly	train	positive	butterfly	True
624344047	https://inaturalist-open-data.s3.amazonaws.com/photos/624344047/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624344047/original.jpg	beetle	train	negative	negative	False
623361236	https://inaturalist-open-data.s3.amazonaws.com/photos/623361236/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623361236/original.jpg	butterfly	train	positive	butterfly	True
563821167	https://inaturalist-open-data.s3.amazonaws.com/photos/563821167/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/563821167/original.jpg	shrub	train	negative	negative	False
623084237	https://inaturalist-open-data.s3.amazonaws.com/photos/623084237/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623084237/original.jpg	bee	train	negative	negative	False
624911570	https://inaturalist-open-data.s3.amazonaws.com/photos/624911570/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624911570/original.jpg	flower	train	negative	negative	False
624747670	https://inaturalist-open-data.s3.amazonaws.com/photos/624747670/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624747670/original.jpg	beetle	train	negative	negative	False
624769395	https://inaturalist-open-data.s3.amazonaws.com/photos/624769395/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624769395/original.jpg	beetle	train	negative	negative	False
624920961	https://inaturalist-open-data.s3.amazonaws.com/photos/624920961/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624920961/original.jpg	flower	train	negative	negative	False
624904630	https://inaturalist-open-data.s3.amazonaws.com/photos/624904630/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624904630/original.jpg	beetle	train	negative	negative	False
624796480	https://inaturalist-open-data.s3.amazonaws.com/photos/624796480/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624796480/original.jpg	butterfly	train	positive	butterfly	True
624847765	https://inaturalist-open-data.s3.amazonaws.com/photos/624847765/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624847765/original.jpg	beetle	train	negative	negative	False
622653364	https://inaturalist-open-data.s3.amazonaws.com/photos/622653364/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622653364/original.jpg	butterfly	train	positive	butterfly	True
621997115	https://inaturalist-open-data.s3.amazonaws.com/photos/621997115/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621997115/original.jpg	butterfly	train	positive	butterfly	True
622082020	https://inaturalist-open-data.s3.amazonaws.com/photos/622082020/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622082020/original.jpg	butterfly	train	positive	butterfly	True
621997305	https://inaturalist-open-data.s3.amazonaws.com/photos/621997305/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621997305/original.jpg	butterfly	train	positive	butterfly	True
622384467	https://inaturalist-open-data.s3.amazonaws.com/photos/622384467/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622384467/original.jpg	butterfly	train	positive	butterfly	True
546691973	https://inaturalist-open-data.s3.amazonaws.com/photos/546691973/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/546691973/original.jpg	shrub	train	negative	negative	False
624654202	https://inaturalist-open-data.s3.amazonaws.com/photos/624654202/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624654202/original.jpg	butterfly	train	positive	butterfly	True
622651301	https://inaturalist-open-data.s3.amazonaws.com/photos/622651301/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622651301/original.jpg	butterfly	train	positive	butterfly	True
622950737	https://inaturalist-open-data.s3.amazonaws.com/photos/622950737/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622950737/original.jpg	butterfly	train	positive	butterfly	True
624807041	https://inaturalist-open-data.s3.amazonaws.com/photos/624807041/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624807041/original.jpg	butterfly	train	positive	butterfly	True
624962558	https://inaturalist-open-data.s3.amazonaws.com/photos/624962558/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624962558/original.jpg	flower	train	negative	negative	False
624963752	https://inaturalist-open-data.s3.amazonaws.com/photos/624963752/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624963752/original.jpg	beetle	train	negative	negative	False
622865875	https://inaturalist-open-data.s3.amazonaws.com/photos/622865875/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622865875/original.jpg	butterfly	train	positive	butterfly	True
624279025	https://inaturalist-open-data.s3.amazonaws.com/photos/624279025/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624279025/original.jpg	beetle	train	negative	negative	False
624491511	https://inaturalist-open-data.s3.amazonaws.com/photos/624491511/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624491511/original.jpg	butterfly	train	positive	butterfly	True
624014566	https://inaturalist-open-data.s3.amazonaws.com/photos/624014566/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624014566/original.jpg	bee	train	negative	negative	False
624899621	https://inaturalist-open-data.s3.amazonaws.com/photos/624899621/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624899621/original.jpg	flower	train	negative	negative	False
623916648	https://inaturalist-open-data.s3.amazonaws.com/photos/623916648/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623916648/original.jpg	butterfly	train	positive	butterfly	True
624333424	https://inaturalist-open-data.s3.amazonaws.com/photos/624333424/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624333424/original.jpg	butterfly	train	positive	butterfly	True
624755611	https://inaturalist-open-data.s3.amazonaws.com/photos/624755611/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624755611/original.jpg	butterfly	train	positive	butterfly	True
519735324	https://inaturalist-open-data.s3.amazonaws.com/photos/519735324/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/519735324/original.jpg	shrub	train	negative	negative	False
624899462	https://inaturalist-open-data.s3.amazonaws.com/photos/624899462/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624899462/original.jpg	beetle	train	negative	negative	False
564839375	https://inaturalist-open-data.s3.amazonaws.com/photos/564839375/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/564839375/original.jpg	shrub	train	negative	negative	False
624922030	https://inaturalist-open-data.s3.amazonaws.com/photos/624922030/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624922030/original.jpg	flower	train	negative	negative	False
624919076	https://inaturalist-open-data.s3.amazonaws.com/photos/624919076/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624919076/original.jpg	beetle	train	negative	negative	False
624465579	https://inaturalist-open-data.s3.amazonaws.com/photos/624465579/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624465579/original.jpg	butterfly	train	positive	butterfly	True
620600097	https://inaturalist-open-data.s3.amazonaws.com/photos/620600097/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620600097/original.jpg	butterfly	train	positive	butterfly	True
624595410	https://inaturalist-open-data.s3.amazonaws.com/photos/624595410/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624595410/original.jpg	butterfly	train	positive	butterfly	True
621275047	https://inaturalist-open-data.s3.amazonaws.com/photos/621275047/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621275047/original.jpg	butterfly	train	positive	butterfly	True
622549739	https://inaturalist-open-data.s3.amazonaws.com/photos/622549739/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622549739/original.jpg	butterfly	train	positive	butterfly	True
623338262	https://inaturalist-open-data.s3.amazonaws.com/photos/623338262/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623338262/original.jpg	bee	train	negative	negative	False
622008665	https://inaturalist-open-data.s3.amazonaws.com/photos/622008665/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622008665/original.jpg	butterfly	train	positive	butterfly	True
619994612	https://inaturalist-open-data.s3.amazonaws.com/photos/619994612/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619994612/original.jpg	butterfly	train	positive	butterfly	True
623856553	https://inaturalist-open-data.s3.amazonaws.com/photos/623856553/original.jpg	bee	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623856553/original.jpg	bee	train	negative	negative	False
624817942	https://inaturalist-open-data.s3.amazonaws.com/photos/624817942/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624817942/original.jpg	beetle	train	negative	negative	False
623900286	https://inaturalist-open-data.s3.amazonaws.com/photos/623900286/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623900286/original.jpg	bee	train	negative	negative	False
624942830	https://inaturalist-open-data.s3.amazonaws.com/photos/624942830/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624942830/original.jpg	flower	train	negative	negative	False
623337786	https://inaturalist-open-data.s3.amazonaws.com/photos/623337786/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623337786/original.jpg	bee	train	negative	negative	False
621681209	https://inaturalist-open-data.s3.amazonaws.com/photos/621681209/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621681209/original.jpg	butterfly	train	positive	butterfly	True
581484122	https://inaturalist-open-data.s3.amazonaws.com/photos/581484122/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/581484122/original.jpg	shrub	train	negative	negative	False
624056360	https://inaturalist-open-data.s3.amazonaws.com/photos/624056360/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624056360/original.jpg	butterfly	train	positive	butterfly	True
